https://www.yelp.it/biz/ristoranti-taverna-delle-rose-torino-2,Ristoranti: Taverna Delle Rose,Via Andrea Massena 24 10128 Torino,011 538345,Cucina italiana,3,4.5,6,45.0617032,7.6732546
https://www.yelp.it/biz/master-sandwich-torino,Master Sandwich,Via Palazzo di Citta 6 10122 Torino,347 8498137,Panini/Sandwich Insalate,1,5,6,45.0719713,7.6843353
https://www.yelp.it/biz/alberto-marchetti-torino,Alberto Marchetti,Corso Vittorio Emanuele II 24bis 10123 Torino,011 8390879,Gelaterie,1,4,9,45.0601105,7.6870398
https://www.yelp.it/biz/scannabue-torino,Scannabue,Largo Saluzzo 25H 10125 Torino,011 6696693,Cucina italiana Caffè,3,4,9,45.0584016,7.678623
https://www.yelp.it/biz/m-bun-torino,M**Bun,Corso Siccardi 8A 10122 Torino,011 5617097,Hamburger Fast food Cucina italiana,2,4,12,45.0716593,7.6746829
https://www.yelp.it/biz/mao-museo-d-arte-orientale-torino,MAO - Museo d’Arte Orientale,via San Domenico 9-11 10122 Torino,011 4436927,Musei,null,4,12,45.0746321,7.6804767
https://www.yelp.it/biz/fuzion-torino,Fuzion,Via Alessandro Volta 4B 10123 Torino,011 5795783,Cucina fusion asiatica Pizzerie Sushi bar,2,5,5,45.064047,7.6777663
https://www.yelp.it/biz/solferino-torino,Solferino,Piazza Solferino 3 10121 Torino,011 535851,Cucina italiana,3,4,11,45.0695266,7.6781715
https://www.yelp.it/biz/catullo-torino-2,Catullo,Corso Moncalieri 176 10133 Torino,011 6618336,Cucina italiana Steak house Piatti a base di pesce,3,4.5,8,45.0443213,7.6854145
https://www.yelp.it/biz/palazzo-madama-torino,Palazzo Madama,Piazza Castello 10124 Torino,011 4433501,Musei,null,3.5,15,45.0715073,7.6862766
https://www.yelp.it/biz/lobelix-torino,Lobelix,Piazza Savoia 4 10122 Torino,011 4367206,Caffè Bar,2,3.5,18,45.074743,7.677765
https://www.yelp.it/biz/busters-coffee-torino,Busters Coffee,Via Cesare Battisti 7L 10123 Torino,null,Caffè Caffè/Tè,2,4.5,8,45.069446,7.6856833
https://www.yelp.it/biz/borgo-medioevale-torino,Borgo Medioevale,Viale Virgilio 107 10126 Torino,011 4431701,Monumenti/Luoghi storici e d interesse Castelli,3,4,12,45.0486806,7.6845214
https://www.yelp.it/biz/il-vicolo-torino,Il Vicolo,Via Goia Melchiorre 3 10121 Torino,011 535233,Cucina italiana,2,4.5,8,45.0643887,7.6760611
https://www.yelp.it/biz/magorabin-torino,Magorabin,Corso san maurizio 61 10124 Torino,011 8126808,Cucina italiana,4,4.5,6,45.0685106,7.6962761
https://www.yelp.it/biz/la-badessa-torino-2,La Badessa,Piazza Carlo Emanuele II 17 10123 Torino,011 835940,Cucina italiana,3,4,12,45.0662994,7.6880273
https://www.yelp.it/biz/panperfocaccia-torino-2,Panperfocaccia,Via Conte Verde 7A 10122 Torino,011 4396610,Cucina italiana,2,4.5,6,45.0736705,7.6823161
https://www.yelp.it/biz/museo-nazionale-dellautomobile-torino,Museo Nazionale dell’Automobile,Corso Unità d Italia 40 10126 Torino,011 677666,Musei,null,4,11,45.031862,7.6736265
https://www.yelp.it/biz/guido-gobino-torino-3,Guido Gobino,Via Lagrange Giuseppe Luigi 1 10123 Torino,011 5660707,Panifici Cioccolatai,3,4,9,45.0675541,7.6840494
https://www.yelp.it/biz/seven-up-torino,Seven Up,Via Andrea Doria 4 10123 Torino,011 543582,Pizzerie Cucina italiana,2,4,9,45.0641183,7.6817352
https://www.yelp.it/biz/mare-nostrum-torino,Mare Nostrum,Via Matteo Pescatore 16 10124 Torino,011 8394543,Cucina italiana,3,5,4,45.0651366,7.6971078
https://www.yelp.it/biz/imbarco-perosino-torino,Imbarco Perosino,Via Virgilio 53 10126 Torino,011 657362,Cucina italiana,2,5,5,45.0546326,7.6878924
https://www.yelp.it/biz/pastificio-defilippis-torino,Pastificio Defilippis,Via Giuseppe Luigi Lagrange 39 10123 Torino,011 542137,Cucina italiana Gastropub,2,4.5,6,45.0641328,7.6815212
https://www.yelp.it/biz/fratelli-roselli-torino,Fratelli Roselli,Corso Lione 58 10141 Torino,011 3828727,Pizzerie,2,4.5,5,45.0568485,7.6535028
https://www.yelp.it/biz/sfashion-cafe-torino,Sfashion Cafe’,Via Cesare Battisti 13 10123 Torino,011 5160085,Pizzerie,3,3.5,13,45.0691748,7.6864381
https://www.yelp.it/biz/eno-libero-emporio-enogastronomico-torino,Eno’ Libero Emporio Enogastronomico,Via B Galliari 12 10125 Torino,011 6596031,Bar,3,5,4,45.0598127,7.6818903
https://www.yelp.it/biz/tre-galline-torino-2,Tre Galline,Via Bellezia 37 10122 Torino,011 4366553,Cucina italiana,3,4,10,45.0760237,7.6817423
https://www.yelp.it/biz/l-birichin-torino-2,‘L Birichin,Via Monti 16 10126 Torino,011 657457,Cucina italiana,4,4.5,5,45.0485341,7.6760601
https://www.yelp.it/biz/la-romana-torino-2,La Romana,Corso Inghilterra 31A 10139 Torino,011 19915796,Gelaterie,1,5,4,45.0735285,7.6658712
https://www.yelp.it/biz/pai-bikery-torino,PAI Bikery,Via Cagliari 18D 10153 Torino,011 0360106,Caffetteria Pasticcerie Hamburger,2,5,4,45.0751565,7.6968796
https://www.yelp.it/biz/bistrot-turin-torino,Bistrot Turin,Via Po 21 10124 Torino,011 6989032,Wine bar Bistrot Cucina piemontese,3,4.5,5,45.0688237,7.6894795
https://www.yelp.it/biz/kombu-torino,Kombu,corso de gasperi 57c 10129 Torino,011 2072590,Cucina giapponese,1,4.5,5,45.0540423,7.6578764
https://www.yelp.it/biz/a-casa-di-pulcinella-torino,A Casa di Pulcinella,Corso Carlo e Nello Rosselli 82 10129 Torino,011 595457,Pizzerie,2,4.5,4,45.0528329,7.6579208
https://www.yelp.it/biz/grom-torino,Grom,Piazza Pietro Paleocapa 1D 10121 Torino,011 5119067,Gelaterie,3,3.5,14,45.063914,7.678779
https://www.yelp.it/biz/torteria-olsen-torino,Torteria Olsen,Via Sant Agostino 4B 10122 Torino,011 4361573,Pasticcerie Sale da tè Dolci,2,5,4,45.073636,7.6793323
https://www.yelp.it/biz/imbarchino-torino,Imbarchino,Viale Umberto Cagni 10126 Torino,null,Bar,2,4,7,45.0564686,7.6897723
https://www.yelp.it/biz/bicyclette-torino,Bicyclette,Sant Agostino 4 10122 Torino,011 4369705,Cocktail bar,2,5,3,45.073636,7.6793323
https://www.yelp.it/biz/tre-galli-torino-2,TRE Galli,Via Sant   Agostino 25 10134 Torino,011 5216027,Bar,3,4,6,45.0761238,7.6807501
https://www.yelp.it/biz/coox-torino,Coox,Piazza Vittorio Veneto 8 10123 Torino,011 2630692,Cucina vegana,2,4.5,5,45.0654212,7.6935154
https://www.yelp.it/biz/osteria-antiche-sere-torino,Osteria Antiche Sere,Via Cenischia 9 10139 Torino,011 3854347,Cucina italiana,2,4,7,45.0709818,7.6429671
https://www.yelp.it/biz/vanilla-torino,Vanilla,Via Palazzo di Citta  7B 10122 Torino,011 4362745,Gelaterie,1,5,3,45.0720259,7.684362
https://www.yelp.it/biz/focacceria-riviera-ligure-torino,Focacceria Riviera Ligure,Piazza Castello 153 10122 Torino,null,Pizzerie Fast food,2,3.5,15,45.0713178,7.6844764
https://www.yelp.it/biz/m-bun-torino-3,M Bun,Via Rattazzi 4 10123 Torino,011 19704606,Cucina italiana,2,4,7,45.0632693,7.6813603
https://www.yelp.it/biz/open-baladin-torino,Open Baladin,Piazzale Valdo Fusi 10123 Torino,011 835863,Cucina italiana,1,4,5,45.0646318,7.6869838
https://www.yelp.it/biz/la-conca-torino,La Conca,Via Assietta 4 10128 Torino,011 5171091,Cucina italiana,3,4,5,45.0620975,7.6760688
https://www.yelp.it/biz/soup-e-go-torino,Soup&Go,Via San Dalmazzo 8A 10122 Torino,011 19887604,Cucina vegetariana,1,5,4,45.0732275,7.6775
https://www.yelp.it/biz/da-ciro-torino,da Ciro,Corso Vinzaglio 17 10121 Torino,011 531925,Cucina italiana,2,4,12,45.0701612,7.6687899
https://www.yelp.it/biz/gelateria-mondello-torino,Gelateria Mondello,Piazza Emanuele Filiberto 8 10122 Torino,011 4360912,Gelaterie Caffè Caffè/Tè,2,5,3,45.0766275,7.6811581
https://www.yelp.it/biz/kipling-torino,Kipling,Via Mazzini 10 10123 Torino,011 8126883,Cucina italiana,2,3.5,8,45.0629933,7.6834587
https://www.yelp.it/biz/karmacola-torino,Karmacola,Lungo Dora Siena 12B 10100 Torino,011 4361707,Cucina indiana,3,5,3,45.07468,7.69242
https://www.yelp.it/biz/la-drogheria-torino,La Drogheria,Piazza Vittorio Veneto 18 10100 Torino,0039 0118122414,Pub,2,4,5,45.0644515,7.6950514
https://www.yelp.it/biz/platti-torino-2,Platti,Corso Vittorio Emanuele Ii 72 10121 Torino,011 4407490,Caffè Caffè/Tè Bar,3,4,6,45.0645907,7.6744881
https://www.yelp.it/biz/napples-torino,Napples,Via Sant Anselmo 36 10125 Torino,011 4270093,Pizzerie Friggitorie,2,5,3,45.0571741,7.6802312
https://www.yelp.it/biz/augusto-torino,Augusto,Via San Quintino 11 10121 Torino,011 5623173,Pizzerie Cucina italiana Piatti a base di pesce,2,4,6,45.0651674,7.6751528
https://www.yelp.it/biz/murphys-pub-torino,murphys pub,Corso Vittorio Emanuele II 28 10123 Torino,null,Pub,2,5,4,45.060468,7.6860901
https://www.yelp.it/biz/osteria-del-fiat-torino,Osteria Del Fiat,Via Giulio Biglieri 1 10126 Torino,011 6962651,Cucina italiana,2,4,9,45.0346747,7.668332
https://www.yelp.it/biz/ottimo-torino,Ottimo,Corso Stati Uniti 6 10128 Torino,null,Dolci Gelaterie,1,5,3,45.0613907,7.6750943
https://www.yelp.it/biz/cinese-du-cheng-torino-2,Cinese Du Cheng,Via Venti Settembre 62 10121 Torino,011 537375,Cucina cinese,2,4,6,45.0699942,7.6826398
https://www.yelp.it/biz/birrificio-torino-torino,Birrificio Torino,Via Parma 30 10153 Torino,011 2876562,Birrerie Bar,2,4,8,45.078202,7.6930822
https://www.yelp.it/biz/petit-baladin-torino,Petit Baladin,Via Saluzzo 21 10125 Torino,011 6983360,Beer garden Hamburger,2,4.5,3,45.0590246,7.6791515
https://www.yelp.it/biz/la-piramide-torino,La Piramide,Via Po 43 10124 Torino,null,Gelaterie Fast food,2,4,6,45.0672182,7.692338
https://www.yelp.it/biz/silvano-torino-2,Silvano,Via Nizza 142 10100 Torino,011 6677262,Gelaterie,2,4,8,45.0407129,7.6703512
https://www.yelp.it/biz/t-bone-station-torino,T Bone Station,Via Cernaia 3 10121 Torino,011 5628113,Steak house,3,4,5,45.0702263,7.6773884
https://www.yelp.it/biz/il-siculo-di-savona-monica-torino,Il Siculo di Savona Monica,Via San Quintino 31H 10121 Torino,011 542529,Gelaterie Pasticcerie,1,4,7,45.0668653,7.6706416
https://www.yelp.it/biz/alla-lettera-torino,Alla Lettera,Via Giuseppe Mazzini 12 10123 Torino,011 882626,Pizzerie Cucina italiana,2,3.5,7,45.0627811,7.6838272
https://www.yelp.it/biz/japs-torino-2,Japs!,Via Carlo Alberto 27 10123 Torino,011 5069315,Cucina giapponese Sushi bar,2,4,6,45.0662971,7.6848608
https://www.yelp.it/biz/la-fila-torino,La Fila,Via Principe Amedeo 3 10123 Torino,011 530634,Pizzerie,2,4.5,4,45.068975,7.684465
https://www.yelp.it/biz/pizzeria-gino-torino,Pizzeria Gino,Via Monginevro 46 10141 Torino,011 3854335,Pizzerie,2,4.5,4,45.0648528,7.647377
https://www.yelp.it/biz/pepino-torino,Pepino,Piazza Carignano 6 10123 Torino,011 542009,Gelaterie Pasticcerie Caffè,2,3.5,8,45.0692692,7.6846477
https://www.yelp.it/biz/giapponese-sakura-torino,giapponese Sakura,Via Goito 4 10125 Torino,1119 716704,Cucina giapponese,1,4,6,45.0612526,7.680984
https://www.yelp.it/biz/chiesa-della-gran-madre-di-dio-torino-2,Chiesa della Gran Madre di Dio,Piazza Gran Madre di Dio 4 10131 Torino,011 8193572,Chiese Monumenti/Luoghi storici e d interesse,null,4.5,4,45.0620439,7.6989163
https://www.yelp.it/biz/piper-pub-torino,Piper Pub,Via Del Ridotto 22 10147 Torino,011 251728,Bar Cucina italiana,1,4,5,45.0932264,7.6767205
https://www.yelp.it/biz/wasabi-torino,Wasabi,Corso Francesco Ferrucci 72 10138 Torino,011 4473812,Cucina giapponese,4,4.5,3,45.0662443,7.6547867
https://www.yelp.it/biz/ristrot-guviol-torino,Ristrot Guviol,Via San Francesco da Paola 27 10123 Torino,011 8127318,Cucina italiana,2,4.5,3,45.0627785,7.6851182
https://www.yelp.it/biz/gufo-bianco-torino,Gufo Bianco,Corso Dante 129 10126 Torino,011 6692577,Cucina piemontese,3,4,6,45.0456572,7.683041
https://www.yelp.it/biz/burgheria-torino,Burgheria,Via delle Rosine 1 10123 Torino,011 19716420,Fast food Hamburger,2,4,5,45.0663218,7.692437
https://www.yelp.it/biz/torteria-berlicabarbis-torino,Torteria Berlicabarbis,Corso Moncalieri 214D 10133 Torino,011 2074508,Panifici Cucina italiana Bistrot,2,4.5,4,45.0410739,7.6831756
https://www.yelp.it/biz/la-taverna-dei-mercanti-turin,La Taverna dei Mercanti,Via Santa Chiara 13 10122 Turin,011 5212017,Cucina italiana Cucina vegetariana Cucina mediterranea,3,4.5,5,45.0762196,7.6779309
https://www.yelp.it/biz/walima-torino,Walima,Via Sant Agostino 13/g Quadrilatero Romano 10122 Torino,011 4310752,Cucina marocchina Organizzazioni culturali,1,4.5,4,45.0751667,7.6801542
https://www.yelp.it/biz/fratelli-la-cozza-torino-2,Fratelli la Cozza,Via Regio Parco 39 10152 Torino,011 233337,Pizzerie,3,3.5,12,45.0785592,7.6978422
https://www.yelp.it/biz/america-graffiti-torino,America Graffiti,Via Andrea Doria 21H 10123 Torino,011 7633490,Colazioni/Brunch Hamburger Panini/Sandwich,2,3.5,6,45.0639468,7.6855502
https://www.yelp.it/biz/cornetti-night-torino-2,Cornetti Night,Via delle Orfane 28 Quadrilatero Romano 10122 Torino,011 7653319,Caffè Cucina italiana Bar,1,5,3,45.0761334,7.6801149
https://www.yelp.it/biz/turet-torino,Turet,Via Santa Teresa 23 10121 Torino,011 5063050,Cucina italiana Cucina vegetariana Pizzerie,2,4.5,3,45.0698688,7.6783383
https://www.yelp.it/biz/porto-di-savona-torino,Porto di Savona,Piazza Vittorio Veneto 2 Torino,011 8173500,Cucina italiana,3,3.5,8,45.0657517,7.6934231
https://www.yelp.it/biz/istanbul-pizza-kebab-torino,Istanbul Pizza Kebab,Corso Giulio Cesare 36 10152 Torino,null,Kebab Pizzerie Cucina turca,1,4.5,3,45.0842073,7.6886684
https://www.yelp.it/biz/duomo-di-torino-torino,Duomo di Torino,Piazza San Giovanni 10122 Torino,null,Musei Chiese,null,4,5,45.0729638,7.6852887
https://www.yelp.it/biz/la-casa-del-demone-torino,La Casa del Demone,Via San domenico 3B 10122 Torino,011 4367864,Barbecue Cucina italiana,2,4.5,4,45.0739279,7.6815442
https://www.yelp.it/biz/manhattan-pub-torino,manhattan pub,via Giachino 46 10149 Torino,null,Pub,1,4.5,4,45.092752,7.674857
https://www.yelp.it/biz/cera-una-volta-torino,C’era una volta,Corso Vittorio Emanuele II 41 10125 Torino,011 655498,Cucina italiana,3,4.5,4,45.0615785,7.6815007
https://www.yelp.it/biz/il-gelato-amico-torino,Il Gelato Amico,Via San Massimo 34 10123 Torino,011 2072265,Gelaterie,2,5,2,45.061574,7.6872393
https://www.yelp.it/biz/la-societ%C3%A0-dei-carbonari-torino,La Società dei Carbonari,Via Silvio Pellico 9 10125 Torino,011 19503652,Cucina italiana,2,4.5,3,45.0580929,7.6824199
https://www.yelp.it/biz/rivareno-torino,Rivareno,Via Lagrange 29 10123 Torino,null,Yogurterie Gelaterie,3,5,2,45.064916,7.6821466
https://www.yelp.it/biz/via-roma-torino,Via Roma,Via Roma 100 10123 Torino,null,Monumenti/Luoghi storici e d interesse Piazze pubbliche,null,4,4,45.0688176,7.6833612
https://www.yelp.it/biz/monferrato-torino,Monferrato,Via Monferrato 6 10100 Torino,011 8190674,Cucina italiana,3,4.5,4,45.0630604,7.7000943
https://www.yelp.it/biz/piu-di-un-gelato-torino,Piu di un Gelato,Galleria Subalpina 30 Lato Piazza Carlo Alberto 10123 Torino,null,Yogurterie,2,5,2,45.0692366,7.6862351
https://www.yelp.it/biz/ristorante-consorzio-torino,Ristorante Consorzio,Via Monte di Pietà 23 10122 Torino,011 2767661,Cucina italiana,3,4.5,3,45.0714125,7.6796432
https://www.yelp.it/biz/simbad-kebab-torino,Simbad Kebab,Via San Domenico 1 10122 Torino,1119 507809,Fast food,1,4.5,3,45.0742363,7.6816316
https://www.yelp.it/biz/gelateria-miretti-torino-7,Gelateria Miretti,Corso Matteotti 5 10121 Torino,011 533687,Gelaterie Caffè,3,4.5,3,45.0652656,7.6773899
https://www.yelp.it/biz/mamma-mia-torino-2,Mamma Mia,Corso San Maurizio 32 Via Roero di Cortanze 4 10124 Torino,011 888309,Cucina italiana Pizzerie,2,4,5,45.0679982,7.6955457
https://www.yelp.it/biz/ceccarelli-torino,Ceccarelli,Via Santorre di Santarosa 7 10131 Torino,011 8193736,Cucina piemontese,1,5,2,45.0630468,7.7007276
https://www.yelp.it/biz/cafe-tabac-torino,Cafe Tabac,Murazzi del Po 3 10123 Torino,324 9855670,Caffè Cucina piemontese,1,5,2,45.0618589,7.6942867
https://www.yelp.it/biz/quadrilatero-romano-torino,Quadrilatero Romano,Via Garibaldi 25 10122 Torino,null,Monumenti/Luoghi storici e d interesse Piazze pubbliche,null,5,2,45.0731014,7.6794261
https://www.yelp.it/biz/la-cena-coi-fiocchi-torino,La Cena Coi Fiocchi,Via Spano 16 10134 Torino,011 3187993,Cucina italiana,3,4.5,3,45.0395853,7.656221
https://www.yelp.it/biz/taverna-i-miserabili-torino,Taverna I Miserabili,Via Santa Giulia 3 10124 Torino,011 8390028,Cucina italiana,2,4.5,3,45.0731248,7.6919738
https://www.yelp.it/biz/blah-blah-torino,Blah Blah,Via Po 21 10124 Torino,349 3172164,Bar Cucina italiana,1,5,2,45.0688237,7.6894795
https://www.yelp.it/biz/les-arcades-tamango-torino,Les Arcades Tamango,Via Fratelli Calandra 10 10123 Torino,null,Cocktail bar,3,4.5,3,45.0607295,7.6885742
